"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0461780";"mora_0461780_1";"1";"276";"";"2015-07-27 00:00:00";"Sint Pieterspoortsteeg 29";"";"";"POINT (4.8945044983 52.3714061443)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Sint Pieterspoortsteeg 29";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"27-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3421043";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0461780";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0461780/?ajax=true&summary=balloon"
"MORA-0468825";"mora_0468825_1";"1";"276";"";"2015-08-05 00:00:00";"Vijzelstraat 1";"";"";"POINT (4.89345616671 52.3666472759)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Vijzelstraat 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"05-08-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3423410";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0468825";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0468825/?ajax=true&summary=balloon"
"MORA-0472053";"mora_0472053_1";"1";"276";"";"2015-08-10 00:00:00";"Prins Hendrikkade 1";"";"";"POINT (4.89478847356 52.3788940825)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prins Hendrikkade 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"10-08-2015";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3424174";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0472053";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0472053/?ajax=true&summary=balloon"
"MORA-0479093";"mora_0479093_1";"1";"276";"";"2015-08-17 00:00:00";"Sint Pieterspoortsteeg 31";"";"";"POINT (4.8945778152 52.371415437)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Sint Pieterspoortsteeg 31";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"17-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3426075";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0479093";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0479093/?ajax=true&summary=balloon"
"MORA-0478273";"mora_0478273_1";"1";"276";"";"2015-08-17 00:00:00";"Geldersekade 74";"";"";"POINT (4.90107743538 52.374587997)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Geldersekade 74";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"17-08-2015";"Nieuw";"Overig";"9172";"point_3426181";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0478273";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0478273/?ajax=true&summary=balloon"
"MORA-0487601";"mora_0487601_1";"1";"276";"";"2015-08-26 00:00:00";"Torensteeg 2";"";"";"POINT (4.89015315582 52.3744617544)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Torensteeg 2";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"26-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3428534";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0487601";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0487601/?ajax=true&summary=balloon"
"MORA-0492593";"mora_0492593_1";"1";"276";"";"2015-09-01 00:00:00";"Hobbemakade 6";"";"";"POINT (4.88616310129 52.3584827396)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Hobbemakade 6";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"01-09-2015";"In behandeling";"Straatmeubilair";"9172";"point_3432069";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0492593";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0492593/?ajax=true&summary=balloon"
"MORA-0302871";"mora_0302871_1";"1";"276";"";"2015-01-08 00:00:00";"Kleine-Gartmanplantsoen 25";"";"";"POINT (4.88415750242 52.3631748195)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Kleine-Gartmanplantsoen 25";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"08-01-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3337723";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0302871";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0302871/?ajax=true&summary=balloon"
"MORA-0307099";"mora_0307099_1";"1";"276";"";"2015-01-14 00:00:00";"Herengracht 109";"";"";"POINT (4.88993938685 52.376501066)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Herengracht 109";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"14-01-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3339630";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0307099";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0307099/?ajax=true&summary=balloon"
"MORA-0372801";"mora_0372801_1";"1";"276";"";"2015-04-05 00:00:00";"Geldersekade 25";"";"";"POINT (4.90243355737 52.3754653635)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Geldersekade 25";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"05-04-2015";"In behandeling";"Put / riolering verstopt";"9172";"point_3366392";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0372801";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0372801/?ajax=true&summary=balloon"
"MORA-0455881";"mora_0455881_1";"1";"276";"";"2015-07-20 00:00:00";"Oudezijds Voorburgwal 246";"";"";"POINT (4.89536643093 52.371805187)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Oudezijds Voorburgwal 246";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"20-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3419178";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0455881";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0455881/?ajax=true&summary=balloon"
"MORA-0477315";"mora_0477315_1";"1";"276";"";"2015-08-14 00:00:00";"Kloveniersburgwal 50";"";"";"POINT (4.89771717035 52.3703589195)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Kloveniersburgwal 50";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"14-08-2015";"Nieuw";"Overig";"9172";"point_3425760";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0477315";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0477315/?ajax=true&summary=balloon"
"MORA-0482812";"mora_0482812_1";"1";"276";"";"2015-08-21 00:00:00";"Prinsengracht 735";"";"";"POINT (4.88593492968 52.3643867145)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prinsengracht 735";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"21-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3427255";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0482812";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0482812/?ajax=true&summary=balloon"
"MORA-0498459";"mora_0498459_1";"1";"276";"";"2015-09-07 00:00:00";"Jodenbreestraat 176";"";"";"POINT (4.9031696929 52.3685658181)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Jodenbreestraat 176";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"07-09-2015";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3433636";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0498459";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0498459/?ajax=true&summary=balloon"
"MORA-0504806";"mora_0504806_1";"1";"276";"";"2015-09-15 00:00:00";"Vijzelstraat 32";"";"";"POINT (4.89239297153 52.3645576857)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:35";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Vijzelstraat 32";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"15-09-2015";"Nieuw";"Straatmeubilair";"9172";"point_3436174";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0504806";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0504806/?ajax=true&summary=balloon"
"MORA-0508995";"mora_0508995_1";"1";"276";"";"2015-09-20 00:00:00";"Droogbak 2";"";"";"POINT (4.89413350427 52.3796822744)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Droogbak 2";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"20-09-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3437067";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0508995";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0508995/?ajax=true&summary=balloon"
"MORA-0514153";"mora_0514153_1";"1";"276";"";"2015-09-25 00:00:00";"Prinsengracht 184";"";"";"POINT (4.88271228759 52.3740707771)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prinsengracht 184";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"25-09-2015";"Nieuw";"Verkeersbord, verkeersafzetting";"9172";"point_3438277";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0514153";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0514153/?ajax=true&summary=balloon"
"MORA-0529438";"mora_0529438_1";"1";"276";"";"2015-10-13 00:00:00";"Westerdok 1";"";"";"POINT (4.89114068612 52.3833277666)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Westerdok 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"13-10-2015";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3442805";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0529438";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0529438/?ajax=true&summary=balloon"
"MORA-0204651";"mora_0204651_1";"1";"276";"";"2014-08-26 00:00:00";"Korte Leidsedwarsstraat 58";"";"";"POINT (4.88478937879 52.3631235764)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Korte Leidsedwarsstraat 58";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"26-08-2014";"Nieuw";"Put / riolering verstopt";"9172";"point_3278532";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0204651";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0204651/?ajax=true&summary=balloon"
"MORA-0220180";"mora_0220180_1";"1";"276";"";"2014-09-17 00:00:00";"ms. van Riemsdijkweg 22";"";"";"POINT (4.89215864645 52.4013433237)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"ms. van Riemsdijkweg 22";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"17-09-2014";"In behandeling";"Verkeersbord, verkeersafzetting";"9172";"point_3283910";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0220180";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0220180/?ajax=true&summary=balloon"
"MORA-0308592";"mora_0308592_1";"1";"276";"";"2015-01-16 00:00:00";"Hollandse Tuin 14";"";"";"POINT (4.88993128961 52.383772079)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Hollandse Tuin 14";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"16-01-2015";"Nieuw";"Straatmeubilair";"9172";"point_3340040";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0308592";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0308592/?ajax=true&summary=balloon"
"MORA-0346864";"mora_0346864_1";"1";"276";"";"2015-03-03 00:00:00";"Zwartehandsteeg 9";"";"";"POINT (4.89200288204 52.3745144431)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Zwartehandsteeg 9";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"03-03-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3359443";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0346864";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0346864/?ajax=true&summary=balloon"
"MORA-0373739";"mora_0373739_1";"1";"276";"";"2015-04-07 00:00:00";"Westerdoksdijk 40";"";"";"POINT (4.89257517888 52.3877197573)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Westerdoksdijk 40";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"07-04-2015";"In behandeling";"Straatmeubilair";"9172";"point_3365497";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0373739";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0373739/?ajax=true&summary=balloon"
"MORA-0447873";"mora_0447873";"1";"276";"";"2015-07-09 00:00:00";"De Ruijterkade 36";"";"";"POINT (4.9009913184 52.3797645563)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"De Ruijterkade 36";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"09-07-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3403760";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0447873";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0447873/?ajax=true&summary=balloon"
"MORA-0461696";"mora_0461696";"1";"276";"";"2015-07-27 00:00:00";"Westerdoksdijk 1";"";"";"POINT (4.89273909495 52.3835591434)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Westerdoksdijk 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"27-07-2015";"Nieuw";"Overig";"9172";"point_3420725";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0461696";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0461696/?ajax=true&summary=balloon"
"MORA-0464140";"mora_0464140";"1";"276";"";"2015-07-29 00:00:00";"Westerdoksdijk 715";"";"";"POINT (4.89117684143 52.3892867532)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Westerdoksdijk 715";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"29-07-2015";"Nieuw";"Overig";"9172";"point_3421555";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0464140";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0464140/?ajax=true&summary=balloon"
"MORA-0466985";"mora_0466985";"1";"276";"";"2015-08-03 00:00:00";"Korte Leidsedwarsstraat 165";"";"";"POINT (4.88557131091 52.3627853585)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Korte Leidsedwarsstraat 165";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"03-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3422939";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0466985";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0466985/?ajax=true&summary=balloon"
"MORA-0474080";"mora_0474080";"1";"276";"";"2015-08-11 00:00:00";"Zandstraat 26";"";"";"POINT (4.89971810823 52.3699986786)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Zandstraat 26";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"11-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3424808";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0474080";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0474080/?ajax=true&summary=balloon"
"MORA-0253807";"mora_0253807";"1";"276";"";"2014-11-03 00:00:00";"Sint Jacobsstraat 5";"";"";"POINT (4.89537364502 52.3764518604)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Sint Jacobsstraat 5";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"03-11-2014";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3302960";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0253807";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0253807/?ajax=true&summary=balloon"
"MORA-0302761";"mora_0302761";"1";"276";"";"2015-01-08 00:00:00";"Leidsestraat 28";"";"";"POINT (4.88714574759 52.3663781224)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Leidsestraat 28";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"08-01-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3337896";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0302761";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0302761/?ajax=true&summary=balloon"
"MORA-0330533";"mora_0330533";"1";"276";"";"2015-02-12 00:00:00";"Rozengracht 1";"";"";"POINT (4.88256963788 52.373701673)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Rozengracht 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"12-02-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3354852";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0330533";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0330533/?ajax=true&summary=balloon"
"MORA-0347389";"mora_0347389";"1";"276";"";"2015-03-04 00:00:00";"Vijzelstraat 71";"";"";"POINT (4.89281782128 52.3646403501)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Vijzelstraat 71";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"04-03-2015";"In behandeling";"Verkeersbord, verkeersafzetting";"9172";"point_3359728";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0347389";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0347389/?ajax=true&summary=balloon"
"MORA-0479992";"mora_0479992";"1";"276";"";"2015-08-18 00:00:00";"Prins Hendrikkade 10";"";"";"POINT (4.89541946564 52.3789416432)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Prins Hendrikkade 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"18-08-2015";"Nieuw";"Overig";"9172";"point_3426304";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0479992";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0479992/?ajax=true&summary=balloon"
"MORA-0501763";"mora_0501763";"1";"276";"";"2015-09-10 00:00:00";"Nieuwezijds Voorburgwal 277";"";"";"POINT (4.89070433104 52.3711386141)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Nieuwezijds Voorburgwal 277";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"10-09-2015";"Nieuw";"Straatmeubilair";"9172";"point_3434594";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0501763";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0501763/?ajax=true&summary=balloon"
"MORA-0208722";"mora_0208722";"1";"276";"";"2014-09-01 00:00:00";"Wolvenstraat 18";"";"";"POINT (4.88572036158 52.370380617)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Wolvenstraat 18";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"01-09-2014";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3279925";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0208722";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0208722/?ajax=true&summary=balloon"
"MORA-0301326";"mora_0301326";"1";"276";"";"2015-01-07 00:00:00";"Haarlemmerstraat 12";"";"";"POINT (4.89384138238 52.3795372546)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Haarlemmerstraat 12";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"07-01-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3337476";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0301326";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0301326/?ajax=true&summary=balloon"
"MORA-0347596";"mora_0347596";"1";"276";"";"2015-03-04 00:00:00";"Elleboogsteeg 2";"";"";"POINT (4.90118368383 52.3756130309)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:36";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Elleboogsteeg 2";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"04-03-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3359596";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0347596";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0347596/?ajax=true&summary=balloon"
